Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Configuration,,,2018-11-29 05:10:40,2018-11-29 05:11:28,47.559s,FAILED
,,,,,,
Test Cases/Ulogin,,,2018-11-29 05:10:41,2018-11-29 05:11:27,45.259s,FAILED
openBrowser,,,2018-11-29 05:10:42,2018-11-29 05:11:27,44.483s,FAILED
,,,,,,
Test Cases/TC_08 Save Concept,,,2018-11-29 05:11:27,2018-11-29 05:11:28,0.956s,FAILED
click,,,2018-11-29 05:11:27,2018-11-29 05:11:28,0.257s,FAILED
